id,name,username,storeName,userId,subDescription,images,SKU,category,regularPrice,salePrice,createdAt,updatedAt
1405,Strawberry Sour by Bazooka - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0373,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1406,Watermelon Sour by Bazooka,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<strong>Brand Name:</strong> Bazooka
<strong>Flavor:</strong> Sour Watermelon
<strong>VG/PG:</strong> 70VG/30PG
<strong>Nicotine Strength:</strong> 3MG/6MG
<strong>Nozzle:</strong> Squeezer
<strong>Size:</strong> 60 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0374,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1407,Watermelon Sour by Bazooka - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0375,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1409,Blue Raspberry Sour by Bazooka - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0377,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1410,Apple Bomb by VGOD - 6 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 6 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0378,SMOK,70,70,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1411,Aspire Nautilus 2 Atomizer,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Aspire Nautilus 2 BVC Replacement Coils is crafted for the Nautilus AIO, Tthe bottom vertical structure to ensure maximum flavor performance coupled with ample wicking ports.

<strong>Brand Name:</strong> Aspire
<strong>OHM:</strong> 1.8 ohm
<strong>Suitable For:</strong> Aspire Nautilus Pod

Pack of 5 Coils",{https://delhi-vape.com/img/no-image.jpg},AMA-0379,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1412,Mini Fit by JustFog,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"MINI FIT Ultra Portable Kit by JUSTFOG that gives you the great variety of all Salt Nic juices available.

<strong>Tank capacity:</strong> 1.5 ml
<strong>Battery: </strong>Built in 370 mAh
<strong>Dimensions: 70</strong>x21x15 mm
<strong>Pod Coil:</strong> 1.5ohm

<a href=https://vapingdubai.ae/product/mini-fit-replacement-pods/>Mini Fit Replacement Pods</a>

Only use with <a href=https://vapingdubai.ae/product-category/e-juice/salt-nic/>Salt Nic e-juice</a>!!",{https://delhi-vape.com/img/no-image.jpg},AMA-0380,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1413,MiniFit Replacement Pods,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Mini Fit Replacement Pod Cartridges features a refillable pod element with 1.5mL juice capacity

<strong>Brand Name</strong>: JustFog
OHM: 1.6 ohm
Organic Cotton or Ceramic
Capacity: 1.5 ml
Suitable For: <a href=https://vapingdubai.ae/product/mini-fit-by-justfog/>Mini Fit </a>only",{https://delhi-vape.com/img/no-image.jpg},AMA-0381,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1414,Strawberry by Juice Roll-Upz,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Strawberry by Juice Roll-Upz is a sweet creation derived from a classic childhood treat of the luscious strawberry candy.

<strong>Brand Name:</strong> Juice Roll-Upz
<strong>Flavor: </strong>Strawberry
<strong>VG/PG:</strong> 80VG/20PG
<strong>Nicotine Strength:</strong> 3MG/6MG
<strong>Nozzle:</strong> Dripper
<strong>Size: </strong>60 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0382,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1415,Strawberry by Juice Roll-Upz - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0383,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1416,Strawberry by Juice Roll-Upz - 6 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 6 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0384,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1417,Cubano Black by VGOD Salt Nic - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0385,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1418,Cubano by VGOD Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

Cubano Salt by VGOD SaltNic E-Liquid is mainly a tobacco flavored blend of nicotine salt, borrowing hints of rich creamy vanilla and smooth smoky tobacco.

<strong>Brand Name:</strong> VGOD
<strong>Flavor: </strong>Tobacco and Vanilla
<strong>VG/PG: </strong>50VG/50PG
<strong>Nozzle:</strong> Squeezed
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0386,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1419,Cubano by VGOD Salt Nic - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0387,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1420,Strawberry Ice I Love Salts by Mad Hatter Juice - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0388,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1421,Strawberry Candy I Love Salts by Mad Hatter Juice,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

I Love Salts - Strawberry Candy is part of the nic salt collection by Mad Hatter Juice, delivering a sweet-tooth fruity experience.

<strong>Brand Name:</strong> Mad Hatter Juice
<strong>Flavor: </strong>Strawberry, Candy
<strong>VG/PG: </strong>50VG/50PG
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0389,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1422,Strawberry Candy I Love Salts by Mad Hatter Juice - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0390,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1423,Strawberry Candy I Love Salts by Mad Hatter Juice - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0391,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1424,Cubano by VGOD - 6 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 6 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0392,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1425,Green Apple Sour by Bazooka,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<strong>Brand Name:</strong> Bazooka
<strong>Flavor:</strong> Sour Green Apple
<strong>VG/PG:</strong> 70VG/30PG
<strong>Nicotine Strength:</strong> 3MG
<strong>Nozzle:</strong> Squeezer
<strong>Size:</strong> 60 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0393,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1426,Green Apple Sour by Bazooka - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0394,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1427,Luscious by VGOD Salt Nic - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0395,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1471,Island Squeeze I Love Salts by Mad Hatter Juice - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0439,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1428,Vaporesso Luxe 220w & SKRR Tank Kit,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Vaporesso LUXE 220W TC Starter Kit is an avant-garde set-up with the implementation of advanced OMNI Board 4.0 Chip, full-scale 2.0 TFT Color display, and luxurious designs to pair with the SKRR Sub-Ohm Tank with QF Air Distribution System.

<strong>Tank Model:</strong> SKRR Sub-Ohm Tank
<strong>Tank capacity:</strong> 8 ml
<strong>Battery:</strong> Dual 18650 Battery <em><strong>(Not Included)</strong></em>
<strong>Wattage:</strong> 220W
<strong>Dimensions</strong> 146 x 47.8 x 30 mm

<span style=color: #33cccc;><a href=https://vapingdubai.ae/product/vaporesso-skrr-replacement-coils/>Click here to add coil for this machine</a></span>
<a href=https://vapingdubai.ae/product/vaporesso-skrr-tank-bubble-glass-tube-8ml/>Click Here for replacement Glass</a>
<a href=https://vapingdubai.ae/product/vaporesso-skrr-tank-silicone-case/>Click Here for Glass Protector</a>",{https://delhi-vape.com/img/no-image.jpg},AMA-0396,SMOK,360,360,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1429,Vaporesso Luxe 220w & SKRR Tank Kit - Green Ape,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Green Ape,{https://delhi-vape.com/img/no-image.jpg},AMA-0397,SMOK,360,360,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1430,Vaporesso Luxe 220w & SKRR Tank Kit - Rainbow,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Rainbow,{https://delhi-vape.com/img/no-image.jpg},AMA-0398,SMOK,360,360,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1431,Vaporesso Luxe 220w & SKRR Tank Kit - Iris,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Iris,{https://delhi-vape.com/img/no-image.jpg},AMA-0399,SMOK,360,360,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1432,Vaporesso Luxe 220w & SKRR Tank Kit - Red,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Red,{https://delhi-vape.com/img/no-image.jpg},AMA-0400,SMOK,360,360,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1433,Vaporesso Luxe 220w & SKRR Tank Kit - Silver,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Silver,{https://delhi-vape.com/img/no-image.jpg},AMA-0401,SMOK,360,360,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1434,Vaporesso Luxe 220w & SKRR Tank Kit - Bronze,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Bronze,{https://delhi-vape.com/img/no-image.jpg},AMA-0402,SMOK,360,360,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1435,Vaporesso Luxe 220w & SKRR Tank Kit - Black,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Black,{https://delhi-vape.com/img/no-image.jpg},AMA-0403,SMOK,50,50,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1436,Mini Fit by JustFog - Silver,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Silver,{https://delhi-vape.com/img/no-image.jpg},AMA-0404,SMOK,50,50,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1439,Summer Strawberry by VGOD Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"Summer Strawberry by VGOD SaltNic is a simple yet amazing blend of sun-ripe strawberries picked at their peak of maturity and cooling menthol.

<strong>Brand Name:</strong> VGOD
<strong>Flavor: </strong>Strawberry Mint
<strong>Nozzle:</strong> Squeezed
<strong>Size: </strong>30 ml

Please note that there are 2 packaging designs for this e-Juice, Both authentic and original :)",{https://delhi-vape.com/img/no-image.jpg},AMA-0407,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1440,Summer Strawberry by VGOD Salt Nic - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0408,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1441,Summer Strawberry by VGOD Salt Nic - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0409,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1442,Mighty Mint by VGOD Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

Mighty Mint by VGOD SaltNic E-Liquid is a cooling mentholated nicotine salt blend, borrowing notes of refreshing wintergreen bubblegum followed by sweet mint overtones for a frigid vaping experience.

<strong>Brand Name:</strong> VGOD
<strong>Flavor: </strong>Mint
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0410,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1443,Mighty Mint by VGOD Salt Nic - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0411,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1444,Mango Bomb by VGOD Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

Mango Bomb is a blast of a delicately sweet, yet rich and juicy slice of mango from the onset straight through to the exhale.

<strong>Brand Name:</strong> VGOD
<strong>Flavor: </strong>Mango
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml

<span style=color: #ff0000;>**Warning: Not For Sub-Ohm Use**</span>",{https://delhi-vape.com/img/no-image.jpg},AMA-0412,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1445,Mango Bomb by VGOD Salt Nic - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0413,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1446,Berry Bomb by VGOD Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

Berry Bomb kicks off with surging sweet strawberry freshness as the primary note with a sourish middle that leads to a candy coated sour strawberry belt for the finishing note. VGOD’s Berry Bomb SaltNic is ready for your low wattage refillable device.

<strong>Brand Name:</strong> VGOD
<strong>Flavor: </strong>Berries and Strawberry
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0414,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1447,Berry Bomb by VGOD Salt Nic - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0415,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1448,Apple Bomb by VGOD Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

Apple Bomb is a crunchy bite of a fruity Granny Smith sour apple with splashes of tart throughout the inhale blended with a sugary sour apple belt on the exhale.

<strong>Brand Name:</strong> VGOD
<strong>Flavor: </strong>Sour Apple
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0416,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1449,Apple Bomb by VGOD Salt Nic - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0417,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1450,Watermelon Sour Ice by Bazooka,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<strong>Brand Name:</strong> Bazooka
<strong>Flavor:</strong> Sour Watermelon, Menthol
<strong>VG/PG:</strong> 70VG/30PG
<strong>Nicotine Strength:</strong> 3MG/6MG
<strong>Nozzle:</strong> Squeezer
<strong>Size:</strong> 60 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0418,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1451,Watermelon Sour Ice by Bazooka - 3 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 3 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0419,SMOK,65,65,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1465,Renova Zero by Vaporesso - Black,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Black,{https://delhi-vape.com/img/no-image.jpg},AMA-0433,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1452,Aspire Breeze 2 Atomizer 1.0 ohm,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"The Aspire Breeze 2 Replacement Coils features the latest atomizer technology for the ultra-portable Breeze Pocket AIO Kit and the Aspire Breeze and Aspire Breeze 2.

<strong>Brand Name:</strong> Aspire
<strong>OHM:</strong> 1.0 ohm
<strong>Suitable For:</strong> Aspire Breeze and Aspire Breeze 2 Pod

Pack of 5 Coils",{https://delhi-vape.com/img/no-image.jpg},AMA-0420,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1453,Tropical Hi Punch by Juice Roll-Upz Salts,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

A tease of tropical mouth watering sensations with a combination of island fruits to satisfy that summer craving.

<strong>Brand Name:</strong> Juice Roll-Upz
<strong>Flavor: </strong>Strawberry, Pineapple and Fruit Mix
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0421,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1454,Tropical Hi Punch by Juice Roll-Upz Salts - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0422,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1479,Really Berry by Naked 100 Salt Nic - 35 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 35 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0447,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1492,Luau Lemonade I Love Salts by Mad Hatter Juice - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0460,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1505,Mighty Mint by VGOD Salt Nic - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0473,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1455,Tropical Mango by Juice Roll-Upz Salts,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

A sweet and juicy taste that delivers a sweet ripe island feel.

<strong>Brand Name:</strong> Juice Roll-Upz
<strong>Flavor: </strong>Fresh Mango
<strong>Nozzle:</strong> Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0423,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1456,Tropical Mango by Juice Roll-Upz Salts - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0424,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1457,Antidote on Ice by Ruthless Salt Nic - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0425,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1458,Grape Drank by Ruthless Salt Nic - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0426,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1459,Grape Drank on Ice by Ruthless Salt Nic - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0427,SMOK,,,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1460,Swamp Thang by Ruthless Salt Nic,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"<span style=color: #ed1c24;><strong>Salt Nic E-Juice</strong></span>

Swamp Thang Nic Salt is a tart sour apple candy mixed with nic salts for that delightful throat hit. Harness the extreme power of sour apple candies and vape like a real swamp critter with Swamp Thang by Ruthless Salt!

<strong>Brand Name:</strong> Ruthless
<strong>Flavor: </strong>Green Apple Fruits
<strong>VG/PG: </strong>50VG/50PG
<strong>Nozzle:</strong> Dripper or Squeezer
<strong>Size: </strong>30 ml",{https://delhi-vape.com/img/no-image.jpg},AMA-0428,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1466,Renova Zero Pods by Vaporesso,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,"The Vaporesso Renova ZERO Replacement Pods are specially designed for the <a href=https://vapingdubai.ae/product/renova-zero-by-vaporesso/>ZERO Ultra Portable System</a>

<strong>Brand Name:</strong> Vaporesso
<strong>OHM: </strong>1.0 ohm
<strong>Capacity: </strong>1.6 ml<strong>
Suitable For: <a href=https://vapingdubai.ae/product/renova-zero-by-vaporesso/>Renova Zero</a> only</strong>

2 Pods Per Pack",{https://delhi-vape.com/img/no-image.jpg},AMA-0434,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1467,Juicy Apples I Love Salts by Mad Hatter Juice - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0435,SMOK,275,275,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1468,Smok Devilkin Kit - Prism Rainbow,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Device Color: Prism Rainbow,{https://delhi-vape.com/img/no-image.jpg},AMA-0436,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1469,Fruit Cereal I Love Salts by Mad Hatter Juice - 25 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 25 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0437,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
1470,Pacific Passion I Love Salts by Mad Hatter Juice - 50 MG,Chameleon IT service,Vape Amazon,GNH2l0n9j4OUwUiUk1dzVBD5QiA2,Nicotine Level (MG): 50 MG,{https://delhi-vape.com/img/no-image.jpg},AMA-0438,SMOK,40,40,2024-01-12 14:23:21.283+05:30,2024-01-12 14:23:21.283+05:30
